Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1TP_165043_20140113_20170426_01_T1,LC81650432014013LGN01,2014/01/13,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/26,2014:013:07:18:24.2197270,2014:013:07:18:55.9897230,LGN,DAY,.03,.03,399,4,5.917,4.189,4.179,9,LPGS_2.7.0,37.95289605,150.07978141,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140113070720_20140113075443.01,LT8BPF20140113070326_20140113075536.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.15"N,47°28'54.05"E,25°35'54.89"N,46°45'57.82"E,25°13'34.72"N,48°36'53.39"E,23°52'07.50"N,46°21'33.26"E,23°29'42.76"N,48°10'56.50"E,24.55282,47.48168,25.59858,46.76606,25.22631,48.61483,23.86875,46.35924,23.49521,48.18236,LC08_L1TP_165043_20140113_20170426_01_T1,LC81650432014013LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432014013LGN01
LC08_L1TP_166043_20140104_20170427_01_T1,LC81660432014004LGN01,2014/01/04,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/27,2014:004:07:24:44.6752970,2014:004:07:25:16.4452920,LGN,DAY,7.86,7.86,481,4,7.446,5.372,5.157,9,LPGS_2.7.0,37.28332067,151.81367471,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20140104071340_20140104080128.01,LT8BPF20140104070946_20140104080221.01,LC08CPF_20140101_20140331_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.66"N,45°55'02.50"E,25°35'56.22"N,45°12'06.37"E,25°13'36.05"N,47°03'01.76"E,23°52'09.05"N,44°47'41.96"E,23°29'44.27"N,46°37'05.02"E,24.55324,45.91736,25.59895,45.20177,25.22668,47.05049,23.86918,44.79499,23.49563,46.61806,LC08_L1TP_166043_20140104_20170427_01_T1,LC81660432014004LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432014004LGN01
LC08_L1TP_165043_20131228_20170427_01_T1,LC81650432013362LGN01,2013/12/28,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/27,2013:362:07:18:38.0639990,2013:362:07:19:09.8339950,LGN,DAY,.58,.58,409,4,5.727,4.303,3.779,9,LPGS_2.7.0,37.15135454,153.00182294,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15101,7691,7551,7691,7551,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131228070757_20131228075521.01,LT8BPF20131228070403_20131228075614.01,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.02"N,47°27'41.58"E,25°35'55.64"N,46°44'44.52"E,25°13'34.79"N,48°35'42.00"E,23°52'09.08"N,46°20'19.79"E,23°29'43.58"N,48°09'44.96"E,24.55306,47.46155,25.59879,46.7457,25.22633,48.595,23.86919,46.33883,23.49544,48.16249,LC08_L1TP_165043_20131228_20170427_01_T1,LC81650432013362LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013362LGN01
LC08_L1TP_166043_20131219_20170427_01_T1,LC81660432013353LGN01,2013/12/19,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/27,2013:353:07:24:51.1530000,2013:353:07:25:22.9229960,LGN,DAY,22.64,22.64,251,4,7.992,5.924,5.365,9,LPGS_2.7.0,37.47638288,154.25723461,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131219071410_20131219080135.01,LT8BPF20131219071016_20131219080228.01,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.69"N,45°55'35.00"E,25°35'55.36"N,45°12'39.20"E,25°13'34.90"N,47°03'34.34"E,23°52'08.29"N,44°48'14.36"E,23°29'43.19"N,46°37'37.27"E,24.55297,45.92639,25.59871,45.21089,25.22636,47.05954,23.86897,44.80399,23.49533,46.62702,LC08_L1TP_166043_20131219_20170427_01_T1,LC81660432013353LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013353LGN01
LC08_L1TP_165043_20131212_20170428_01_T1,LC81650432013346LGN01,2013/12/12,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/28,2013:346:07:18:46.9814990,2013:346:07:19:18.7514950,LGN,DAY,.96,.96,397,4,5.786,4.222,3.957,9,LPGS_2.7.0,38.10263185,154.98605685,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131212071006_20131212075530.01,LT8BPF20131212070612_20131212075623.01,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.74"N,47°27'28.51"E,25°35'56.65"N,46°44'32.32"E,25°13'35.80"N,48°35'28.54"E,23°52'09.62"N,46°20'07.15"E,23°29'44.16"N,48°09'31.18"E,24.55326,47.45792,25.59907,46.74231,25.22661,48.59126,23.86934,46.33532,23.4956,48.15866,LC08_L1TP_165043_20131212_20170428_01_T1,LC81650432013346LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013346LGN01
LC08_L1TP_166043_20131203_20170428_01_T1,LC81660432013337LGN01,2013/12/03,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/28,2013:337:07:25:00.6676270,2013:337:07:25:32.4376230,LGN,DAY,.09,.09,564,4,7.059,5.061,4.921,9,LPGS_2.7.0,39.35719035,155.55129789,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131203071356_20131203080144.01,LT8BPF20131203071002_20131203080237.01,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.26"N,45°55'06.56"E,25°35'55.18"N,45°12'12.13"E,25°13'34.82"N,47°03'05.04"E,23°52'07.61"N,44°47'46.68"E,23°29'42.61"N,46°37'07.46"E,24.55285,45.91849,25.59866,45.20337,25.22634,47.0514,23.86878,44.7963,23.49517,46.61874,LC08_L1TP_166043_20131203_20170428_01_T1,LC81660432013337LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013337LGN01
LC08_L1TP_165043_20131126_20170428_01_T1,LC81650432013330LGN01,2013/11/26,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/28,2013:330:07:18:48.7901170,2013:330:07:19:20.5601130,LGN,DAY,3.59,3.59,379,4,6.576,4.965,4.312,9,LPGS_2.7.0,40.64813231,155.65606702,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131126070808_20131126075508.01,LT8BPF20131126070414_20131126075601.01,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.12"N,47°28'46.81"E,25°35'56.26"N,46°45'52.27"E,25°13'35.87"N,48°36'45.47"E,23°52'08.33"N,46°21'26.71"E,23°29'43.30"N,48°10'47.82"E,24.55309,47.47967,25.59896,46.76452,25.22663,48.61263,23.86898,46.35742,23.49536,48.17995,LC08_L1TP_165043_20131126_20170428_01_T1,LC81650432013330LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013330LGN01
LC08_L1TP_165043_20131110_20180526_01_T1,LC81650432013314LGN02,2013/11/10,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/05/26,2013:314:07:18:56.7578630,2013:314:07:19:28.5278590,LGN,DAY,.12,.12,385,4,6.273,4.671,4.187,9,LPGS_13.1.0,44.4289604,154.59673558,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131110070617_20131110075140.01,LT8BPF20131110070223_20131110075233.01,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.70"N,47°28'20.42"E,25°35'57.01"N,46°45'27.58"E,25°13'37.02"N,48°36'17.93"E,23°52'08.22"N,46°21'01.66"E,23°29'43.62"N,48°10'19.88"E,24.55325,47.47234,25.59917,46.75766,25.22695,48.60498,23.86895,46.35046,23.49545,48.17219,LC08_L1TP_165043_20131110_20180526_01_T1,LC81650432013314LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013314LGN02
LC08_L1TP_166043_20131101_20170429_01_T1,LC81660432013305LGN01,2013/11/01,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/29,2013:305:07:25:07.3427720,2013:305:07:25:39.1127680,LGN,DAY,0,0,564,4,6.872,4.75,4.967,9,LPGS_2.7.0,46.92487236,153.1099531,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131101063907_20131101075751.01,LT8BPF20131101070746_20131101075844.02,LC08CPF_20131026_20131231_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.40"N,45°56'33.00"E,25°35'55.79"N,45°13'41.41"E,25°13'36.01"N,47°04'29.39"E,23°52'06.67"N,44°49'15.20"E,23°29'42.25"N,46°38'30.98"E,24.55289,45.9425,25.59883,45.22817,25.22667,47.07483,23.86852,44.82089,23.49507,46.64194,LC08_L1TP_166043_20131101_20170429_01_T1,LC81660432013305LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013305LGN01
LC08_L1TP_165043_20131025_20170429_01_T1,LC81650432013298LGN01,2013/10/25,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/29,2013:298:07:18:57.9604380,2013:298:07:19:29.7304340,LGN,DAY,.03,.03,390,4,6.566,4.775,4.507,9,LPGS_2.7.0,48.97087997,151.45170129,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131025070530_20131025073143.01,LT8BPF20131025070136_20131025073236.01,LC08CPF_20131001_20131025_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.30"N,47°29'24.25"E,25°35'56.72"N,46°46'32.27"E,25°13'36.84"N,48°37'21.11"E,23°52'07.64"N,46°22'06.02"E,23°29'43.19"N,48°11'22.63"E,24.55314,47.49007,25.59909,46.77563,25.2269,48.62253,23.86879,46.36834,23.49533,48.18962,LC08_L1TP_165043_20131025_20170429_01_T1,LC81650432013298LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013298LGN01
LC08_L1TP_166043_20131016_20170429_01_T1,LC81660432013289LGN01,2013/10/16,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/04/29,2013:289:07:25:14.6663410,2013:289:07:25:46.4363360,LGN,DAY,0,0,569,4,6.569,4.626,4.665,9,LPGS_2.7.0,51.64933757,148.63973471,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131016071123_20131016073959.01,LT8BPF20131016070729_20131016074052.01,LC08CPF_20131001_20131025_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.22"N,45°55'55.92"E,25°35'55.75"N,45°13'04.37"E,25°13'35.62"N,47°03'52.67"E,23°52'06.74"N,44°48'37.87"E,23°29'42.07"N,46°37'53.87"E,24.55284,45.9322,25.59882,45.21788,25.22656,47.06463,23.86854,44.81052,23.49502,46.63163,LC08_L1TP_166043_20131016_20170429_01_T1,LC81660432013289LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013289LGN01
LC08_L1TP_165043_20131009_20170429_01_T1,LC81650432013282LGN01,2013/10/09,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/04/29,2013:282:07:19:05.6648840,2013:282:07:19:37.4348800,LGN,DAY,.1,.1,383,4,6.535,4.781,4.455,9,LPGS_2.7.0,53.71705469,145.90097801,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20131009070339_20131009073151.01,LT8BPF20131009065945_20131009073244.01,LC08CPF_20131001_20131025_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.30"N,47°28'37.52"E,25°35'56.76"N,46°45'44.17"E,25°13'36.08"N,48°36'35.60"E,23°52'08.40"N,46°21'18.04"E,23°29'43.15"N,48°10'37.16"E,24.55314,47.47709,25.5991,46.76227,25.22669,48.60989,23.869,46.35501,23.49532,48.17699,LC08_L1TP_165043_20131009_20170429_01_T1,LC81650432013282LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013282LGN01
LC08_L1TP_165043_20130923_20170502_01_T1,LC81650432013266LGN01,2013/09/23,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/05/02,2013:266:07:19:06.6412610,2013:266:07:19:38.4112570,LGN,DAY,0,0,375,4,6.506,4.744,4.452,9,LPGS_2.7.0,58.13409745,137.83311425,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130923070204_20130923073152.01,LT8BPF20130923065810_20130923073245.01,LC08CPF_20130920_20130930_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.87"N,47°29'17.84"E,25°35'56.36"N,46°46'22.87"E,25°13'34.79"N,48°37'17.44"E,23°52'08.98"N,46°21'56.66"E,23°29'42.86"N,48°11'18.85"E,24.55302,47.48829,25.59899,46.77302,25.22633,48.62151,23.86916,46.36574,23.49524,48.18857,LC08_L1TP_165043_20130923_20170502_01_T1,LC81650432013266LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013266LGN01
LC08_L1TP_166043_20130914_20180526_01_T1,LC81660432013257LGN02,2013/09/14,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2013:257:07:25:22.2817320,2013:257:07:25:54.0517280,LGN,DAY,0,0,569,4,6.435,4.789,4.298,9,LPGS_13.1.0,60.29239303,132.26700081,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130914071043_20130914074007.02,LT8BPF20130914070649_20130914074100.02,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.19"N,45°55'45.98"E,25°35'55.50"N,45°12'51.19"E,25°13'33.67"N,47°03'45.76"E,23°52'08.58"N,44°48'24.70"E,23°29'42.14"N,46°37'46.92"E,24.55283,45.92944,25.59875,45.21422,25.22602,47.06271,23.86905,44.80686,23.49504,46.6297,LC08_L1TP_166043_20130914_20180526_01_T1,LC81660432013257LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013257LGN02
LC08_L1TP_165043_20130907_20170502_01_T1,LC81650432013250LGN01,2013/09/07,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/05/02,2013:250:07:19:13.9163620,2013:250:07:19:45.6863580,LGN,DAY,10.88,10.88,306,4,7.482,4.979,5.585,9,LPGS_2.7.0,61.76816384,127.53041254,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130907070458_20130907073159.01,LT8BPF20130907070104_20130907073252.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.92"N,47°28'09.88"E,25°35'57.30"N,46°45'13.93"E,25°13'34.90"N,48°36'10.98"E,23°52'10.74"N,46°20'47.47"E,23°29'43.73"N,48°10'12.25"E,24.55331,47.46941,25.59925,46.75387,25.22636,48.60305,23.86965,46.34652,23.49548,48.17007,LC08_L1TP_165043_20130907_20170502_01_T1,LC81650432013250LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013250LGN01
LC08_L1TP_166043_20130829_20170502_01_T1,LC81660432013241LGN01,2013/08/29,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/05/02,2013:241:07:25:26.0901890,2013:241:07:25:57.8601850,LGN,DAY,0,0,562,4,6.484,4.799,4.36,9,LPGS_2.7.0,63.37542205,121.09473221,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130829071047_20130829074011.01,LT8BPF20130829070653_20130829074104.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.91"N,45°55'20.50"E,25°35'56.22"N,45°12'25.34"E,25°13'34.03"N,47°03'20.74"E,23°52'09.62"N,44°47'58.60"E,23°29'42.83"N,46°37'21.76"E,24.55303,45.92236,25.59895,45.20704,25.22612,47.05576,23.86934,44.79961,23.49523,46.62271,LC08_L1TP_166043_20130829_20170502_01_T1,LC81660432013241LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013241LGN01
LC08_L1TP_165043_20130822_20170503_01_T1,LC81650432013234LGN02,2013/08/22,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/05/03,2013:234:07:19:14.6961750,2013:234:07:19:46.4661710,LGN,DAY,0,0,349,4,7.862,5.087,5.994,9,LPGS_2.7.0,64.4017571,115.97384001,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15101,7691,7551,7691,7551,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130822065712_20130822073200.01,LT8BPF20130822065318_20130822073253.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.48"N,47°28'23.30"E,25°35'56.15"N,46°45'27.72"E,25°13'33.64"N,48°36'24.16"E,23°52'09.41"N,46°21'00.94"E,23°29'42.25"N,48°10'25.18"E,24.55291,47.47314,25.59893,46.7577,25.22601,48.60671,23.86928,46.35026,23.49507,48.17366,LC08_L1TP_165043_20130822_20170503_01_T1,LC81650432013234LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013234LGN02
LC08_L1TP_166043_20130813_20180526_01_T1,LC81660432013225LGN02,2013/08/13,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2013:225:07:25:23.5404470,2013:225:07:25:55.3104430,LGN,DAY,.14,.14,561,4,6.939,5.023,4.787,9,LPGS_13.1.0,65.4584568,109.51467243,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130813071044_20130813074008.01,LT8BPF20130813070650_20130813074101.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.02"N,45°56'17.27"E,25°35'56.44"N,45°13'23.48"E,25°13'34.57"N,47°04'16.57"E,23°52'09.19"N,44°48'56.56"E,23°29'42.76"N,46°38'17.52"E,24.55306,45.93813,25.59901,45.22319,25.22627,47.07127,23.86922,44.81571,23.49521,46.6382,LC08_L1TP_166043_20130813_20180526_01_T1,LC81660432013225LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013225LGN02
LC08_L1TP_165043_20130806_20170503_01_T1,LC81650432013218LGN01,2013/08/06,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/05/03,2013:218:07:19:13.1122450,2013:218:07:19:44.8822410,LGN,DAY,3.43,3.43,267,4,8.735,5.758,6.568,9,LPGS_2.7.0,66.1165233,104.76687948,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130806065326_20130806073158.01,LT8BPF20130806064932_20130806073251.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.44"N,47°28'58.84"E,25°35'56.40"N,46°46'04.94"E,25°13'34.28"N,48°36'58.21"E,23°52'08.90"N,46°21'37.62"E,23°29'42.18"N,48°10'58.76"E,24.5529,47.48301,25.599,46.76804,25.22619,48.61617,23.86914,46.36045,23.49505,48.18299,LC08_L1TP_165043_20130806_20170503_01_T1,LC81650432013218LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013218LGN01
LC08_L1TP_166043_20130728_20170503_01_T1,LC81660432013209LGN01,2013/07/28,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/05/03,2013:209:07:25:22.5793020,2013:209:07:25:54.3492980,LGN,DAY,0,0,542,4,7.357,5.161,5.243,9,LPGS_2.7.0,66.80042468,99.26883974,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130728071043_20130728074007.01,LT8BPF20130728070649_20130728074100.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.56"N,45°56'36.53"E,25°35'57.37"N,45°13'44.72"E,25°13'36.08"N,47°04'34.21"E,23°52'09.16"N,44°49'17.40"E,23°29'43.26"N,46°38'34.84"E,24.55321,45.94348,25.59927,45.22909,25.22669,47.07617,23.86921,44.8215,23.49535,46.64301,LC08_L1TP_166043_20130728_20170503_01_T1,LC81660432013209LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013209LGN01
LC08_L1TP_165043_20130721_20170503_01_T1,LC81650432013202LGN01,2013/07/21,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/05/03,2013:202:07:19:09.5835870,2013:202:07:19:41.3535830,LGN,DAY,0,0,260,4,9.15,5.855,7.032,9,LPGS_2.7.0,67.24812977,95.60461711,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130721065322_20130721073155.01,LT8BPF20130721064928_20130721073248.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.73"N,47°29'50.68"E,25°35'56.80"N,46°46'59.34"E,25°13'35.44"N,48°37'48.29"E,23°52'08.00"N,46°22'31.55"E,23°29'42.00"N,48°11'48.48"E,24.55298,47.49741,25.59911,46.78315,25.22651,48.63008,23.86889,46.37543,23.495,48.1968,LC08_L1TP_165043_20130721_20170503_01_T1,LC81650432013202LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013202LGN01
LC08_L1TP_166043_20130712_20170503_01_T1,LC81660432013193LGN01,2013/07/12,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/05/03,2013:193:07:25:22.6009760,2013:193:07:25:54.3709720,LGN,DAY,0,0,521,4,7.811,5.328,5.711,9,LPGS_2.7.0,67.7697306,91.86659878,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130712071043_20130712074007.01,LT8BPF20130712070649_20130712074100.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.09"N,45°56'29.65"E,25°35'57.12"N,45°13'39.61"E,25°13'36.37"N,47°04'25.86"E,23°52'07.75"N,44°49'12.04"E,23°29'42.40"N,46°38'26.16"E,24.55308,45.94157,25.5992,45.22767,25.22677,47.07385,23.86882,44.82001,23.49511,46.6406,LC08_L1TP_166043_20130712_20170503_01_T1,LC81660432013193LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013193LGN01
LC08_L1TP_165043_20130705_20170503_01_T1,LC81650432013186LGN01,2013/07/05,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/05/03,2013:186:07:19:11.5251590,2013:186:07:19:43.2951550,LGN,DAY,0,0,234,4,9.056,5.834,6.926,9,LPGS_2.7.0,68.15970535,89.81129018,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130705070432_20130705073156.01,LT8BPF20130705070038_20130705073249.01,LC08CPF_20130701_20130919_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'10.66"N,47°29'10.10"E,25°35'56.80"N,46°46'19.42"E,25°13'35.51"N,48°37'07.18"E,23°52'07.75"N,46°21'51.59"E,23°29'41.89"N,48°11'07.19"E,24.55296,47.48614,25.59911,46.77206,25.22653,48.61866,23.86882,46.36433,23.49497,48.18533,LC08_L1TP_165043_20130705_20170503_01_T1,LC81650432013186LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432013186LGN01
LC08_L1TP_166043_20130626_20170504_01_T1,LC81660432013177LGN02,2013/06/26,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/05/04,2013:177:07:25:20.8702690,2013:177:07:25:50.6662890,LGN,DAY,0,0,469,4,7.883,5.308,5.828,9,LPGS_2.7.0,68.64258358,88.3935354,ACTUAL,OLI_TIRS_L1TP,OLI_TIRS,14601,14981,7301,7491,7301,7491,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20130626071041_20130626074004.02,LT8BPF20130626054943_20130626074057.02,LC08CPF_20130401_20130627_01.01,LC08RLUT_20130211_20150302_01_11.h5,24°33'11.48"N,45°56'54.67"E,25°32'23.32"N,45°13'13.40"E,25°10'02.60"N,47°03'57.06"E,23°55'42.67"N,44°50'26.70"E,23°33'16.85"N,46°39'44.24"E,24.55319,45.94852,25.53981,45.22039,25.16739,47.06585,23.92852,44.84075,23.55468,46.66229,LC08_L1TP_166043_20130626_20170504_01_T1,LC81660432013177LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432013177LGN02
